stockid,year,Q1Rev,Q2Rev,Q3Rev,Q4Rev,Q1Grate,Q2Grate,Q3Grate,Q4Grate
3088,2010,192690,227284,251390,204304,-0.08,0.58,0.64,0.28
3089,2010,36321,45679,53082,31657,1.88,0.29,1.9,-0.13
3090,2010,303666,350749,310180,239579,0.77,0.65,0.15,-0.1
3092,2010,84758,109616,115772,150074,0.08,0.02,0.1,0.26
3093,2010,84641,162043,157764,123997,1.04,2.75,1.14,0.49
3094,2010,69479,72080,66890,53692,0.35,0.13,-0.11,-0.23
3095,2010,56619,72241,43875,46514,0.79,0.76,-0.12,-0.17
3097,2010,136277,161635,117330,117244,0.17,0.25,0.04,-0.18
3099,2010,9353,4693,3200,13374,-0.6,-0.61,-0.87,-0.01
3105,2010,663636,937554,983039,844291,-21.969999,12.4,0.43000001,-12.46
3114,2010,94739,109958,102168,116006,-0.1,-0.36,-0.26,0.3
3115,2010,8108,8300,13665,28138,0.08,0.43,0.5,3.79
3117,2010,60369,77444,76616,59613,0.85,0.85,0.17,-0.03
3118,2010,58362,73022,67703,64639,0.04,0.39,0.16,-0.04
3122,2010,49986,68339,69640,81292,0.06,0.16,0.33,0.58
3126,2010,34707,37658,28751,31532,0.03,0.12,-0.08,-0.14
3127,2010,200805,220724,233452,212214,0.17,0.91,1.23,0.42
3128,2010,109589,123919,125797,118820,-0.08,-0.11,-0.08,-0.25
3130,2010,109630,136491,137658,129812,0.3,0.36,0.21,0.29
3131,2010,53147,146025,170313,151513,-0.34,2.12,5.94,1.53
3138,2010,57360,71108,50622,52032,1.32,0.54,0.41,-0.06
3141,2010,79028,93609,92445,88448,0.17,0.39,0.04,0.14
3144,2010,52648,78309,65089,57963,0.56,0.47,0.03,0.41
3147,2010,124526,205882,192281,206158,0.54,1.38,0.35,0.2
3149,2010,155250,250978,400011,484226,2.67,3.51,2.67,2.1
3152,2010,177020,220979,200485,132716,1.11,0.66,0.35,-0.2
3157,2010,928965,955366,1003509,955586,0.12,-0.02,0.09,0.01
3158,2010,42341,53250,53267,61838,0.17,-0.01,0.29,0.3
3161,2010,37507,40426,34515,32931,0.47,0.09,0.01,-0.24
3162,2010,81352,59360,52972,64488,0.06,-0.25,-0.36,-0.31
3163,2010,128179,188947,176387,151902,0,36.150002,0.14,-17.139999
3164,2010,45370,38509,34901,43742,1.19,0.52,0.4,0.23
3166,2010,14965,16593,15622,18534,-0.34,-0.32,-0.1,-0.46
3167,2010,129806,263380,337616,276868,0.21,1.26,2.86,1.38
3168,2010,171593,241241,254181,187290,0.25,0.33,0.37,-0.03
3169,2010,75441,73658,80586,70899,0.28,0.28,0.12,-0.16
3171,2010,13286,15747,14889,10154,-0.06,0.11,-0.36,-0.4
3176,2010,2976,5520,2726,7591,0.11,0.12,-0.34,-0.77
3178,2010,86922,121230,132115,121864,0.85,1.17,0.86,0.39
3186,2010,65326,78073,82725,59654,9.5900002,23.65,22,-8.7799997
3188,2010,68842,72753,71456,51938,0.58,0.19,0.02,-0.14
3189,2010,1473918,1912139,1974759,1971128,0.73,0.35,0.17,0.24
3191,2010,34892,39378,28827,20366,-0.15,-0.16,-0.2,-0.34
3197,2010,255,225,509,31187,-0.86,-0.91,-0.81,-0.32
3202,2010,91349,96153,106227,74132,0.09,-0.21,-0.17,-0.34
3205,2010,22810,25748,40721,29473,5.89,0.67,0.31,0.13
3206,2010,114966,146205,159431,140238,0.41,0.65,0.3,0.19
3207,2010,25242,60990,65316,67015,0.01,0.79,0.27,0.14
3209,2010,989597,1260582,1277484,1175675,0.54,0.89,0.37,0.58
3211,2010,1851868,2335026,2374579,2335639,0.09,0.19,0.12,0.21
3213,2010,225208,255870,340049,270837,-0.09,-0.1,0.04,0.08
3217,2010,391200,401340,309598,330290,0.3,0.28,0.24,-0.06
3218,2010,77530,79637,89916,98716,0.15,0.26,0.4,0.49
3219,2010,13826,23793,32745,16505,0.26,-0.38,-0.18,0.11
3221,2010,220581,259523,240378,244525,0.9,0.62,0.28,0.06
3223,2010,21277,35477,32261,37138,-0.15,0.12,-0.24,0.1
3224,2010,71650,76112,89026,82862,0.68,0.71,0.42,0.31
3226,2010,28633,22921,19420,23584,-0.12,-0.41,-0.18,0.07
3227,2010,539783,592414,487529,369968,0.49,0.41,-0.15,-0.28
3228,2010,31752,63503,49180,46083,0.08,0.18,-0.35,-0.07
3229,2010,106943,140244,135179,108174,0.27,0.73,0.19,0.11
3230,2010,92440,87900,104601,86383,0.65,0.11,-0.15,-0.26
3231,2010,65376314,67277804,71220572,69106719,0.22,0.07,-0.02,-0.04
3232,2010,162116,141707,205972,133952,-0.1,-0.57,-0.3,-0.21
3234,2010,165563,165462,178315,149865,0.66,0.38,0.37,0.22
3236,2010,122436,142242,174031,133346,0.56,0.5,0.72,0.24
3252,2010,2284,1003,1877,523338,-0.74,-0.89,-0.68,159.85
3257,2010,20630,74576,73129,64784,0,9.0100002,-1.74,2.27
3259,2010,85394,67083,69197,83065,0,-0.33,-0.39,-0.35
3260,2010,5862835,5262136,5189491,4314169,1.02,0.74,0.05,-0.34
3264,2010,523333,577301,583480,555010,2.19,0.69,0.26,0.11
3265,2010,191905,211427,221067,203463,1.69,0.47,0.25,0.03
3266,2010,25918,60485,30292,149330,-0.11,0.87,0,4.3
3268,2010,146831,299464,278143,147885,1.42,1.33,0.45,0.14
3272,2010,110606,134365,154584,107392,0.35,0.23,0.22,-0.22
3276,2010,104277,147518,107418,99899,1.34,0.3,0.01,-0.12
3280,2010,23166,18651,31606,37456,-0.27,-0.18,0.32,0.55
3282,2010,182111,250365,261929,242586,0.98,0.8,0.29,0.34
3284,2010,140385,143727,140065,144509,0.42,0.36,0.22,0.07
3285,2010,110652,192346,166849,130207,0.49,1.35,0.82,0.55
3287,2010,100098,123222,94398,68255,0.29,0.29,0.2,-0.17
3288,2010,62877,75143,80283,58969,-0.06,-0.06,-0.12,-0.25
3289,2010,91156,109749,112328,116434,0.23,0.24,0.24,0.29
3290,2010,5733,7589,9277,10369,-0.62,-0.51,-0.31,0.84
3291,2010,104016,128829,114639,108420,0.77,0.56,0.06,0.04
3293,2010,411307,375505,332060,339122,0.09,-0.06,-0.25,-0.28
3294,2010,132657,124222,113391,95469,-0.12,-0.05,-0.29,-0.29
3296,2010,410660,544651,582789,398501,0.26,0.15,0.08,-0.16
3297,2010,114039,150059,110044,82933,0.53,0.48,-0.2,-0.26
3299,2010,200694,243351,231055,227472,0.62,0.91,0.39,0.28
3303,2010,207382,201731,220927,219902,0.56,0.06,0.07,-0.03
3304,2010,19283,13764,13486,10676,0.01,-0.44,-0.66,-0.55
3305,2010,385049,394670,444920,441291,0.61,0.16,0.18,0.32
3306,2010,132215,248972,281994,265865,2.06,1.71,2.76,0.67
3307,2010,137689,156704,201035,153877,0.32,0.32,0.61,-0.04
3308,2010,479858,453693,430698,406783,0.12,-0.05,0.1,-0.16
3310,2010,40763,50029,43829,51257,0.3,0.25,-0.16,0.16
3311,2010,551590,657987,931577,838507,0.4,0.33,0.61,0.43
3312,2010,1484226,1307262,1482240,1553129,0.38,-0.05,-0.07,-0.01
3313,2010,333990,373549,330524,277717,0.64,0.68,0.03,-0.05
3315,2010,1068712,941444,877111,708104,0.66,0.1,-0.26,-0.32
3317,2010,403177,411789,440745,443892,0.2,0.04,0.05,0.34
3318,2010,21990,17202,12717,8733,-0.33,-0.41,-0.65,-0.66
3322,2010,227015,308820,263200,265623,-0.06,0.11,-0.07,-0.06
3323,2010,1066148,1248273,1177021,952774,0.38,0.19,-0.08,-0.15
3324,2010,298465,315690,405322,393280,0.17,0.39,0.57,0.52
3325,2010,186234,154643,126874,157201,-0.13,-0.16,-0.44,-0.25
3332,2010,143835,176106,186879,166536,0.1,0.61,0.55,0.44
3338,2010,184000,210955,216578,220136,0.66,0.41,0.17,0.13
3339,2010,242826,316774,367841,291517,1.38,1.27,1.34,0.27
3345,2010,150411,173454,154187,140791,1.07,0.4,0.09,0.14
3349,2010,49524,67467,90622,89277,0.15,0.49,0.85,0.36
3354,2010,116895,125525,160019,161981,1.16,0.81,0.86,1.31
3356,2010,129637,163706,149473,155994,0.06,0.05,0.09,0.11
3360,2010,656329,699493,1034324,557078,0.37,0.43,0.53,-0.15
3362,2010,78827,112839,72268,65747,1.37,1.28,0.36,-0.08
3363,2010,84657,125921,111388,110641,0.31,0.42,0.18,0.28
3369,2010,19798,23289,24131,26293,0.01,-0.21,-0.26,0.09
3372,2010,413012,488748,501028,403252,0.43,0.37,0.2,-0.05
3373,2010,84456,74948,80953,76534,0.28,0.02,0.04,0.01
3374,2010,484277,527892,508217,460741,3.11,1.93,0.42,-0.12
3375,2010,29097,36321,24643,19655,1.46,0.77,-0.07,-0.19
3376,2010,392016,347085,307979,421372,0,-0.33,-0.41,0.36
3377,2010,17199,19268,81769,38766,-0.25,1.61,12.54,-0.12
3379,2010,90385,71603,73127,151796,0.47,0.2,2.32,0.03
3380,2010,2233279,3461577,3403112,2984366,0.57,0.74,0.45,0.25
3383,2010,218424,325699,449049,507512,1.4,1.28,2.29,1.94
3386,2010,58375,64057,63544,50083,0.87,0.62,0.17,0.11
3388,2010,455763,504298,475118,374223,0.73,0.4,0.08,-0.15
3390,2010,126224,154174,172214,130088,1.33,0.59,0.24,0.51
3397,2010,472917,499422,702529,702563,-0.15,0.27,0.13,0.06
3402,2010,122266,311302,344927,276087,-0.13,4.72,3.88,1.4
3405,2010,27179,47147,53975,42436,0.47,1.54,1.41,0.95
3406,2010,129174,131249,335320,1022945,0.9,1.15,6.1,22.01
3411,2010,512973,783083,734692,633802,0.88,1.09,0.45,0.26
3413,2010,283819,325609,347345,392422,1.56,2.71,1.05,0.77
3414,2010,50471,58068,62293,61709,0.54,0.21,0.27,0.29
3416,2010,133040,168240,160885,203917,0.17,0.49,0.3,0.56
3419,2010,208538,199404,181181,181190,0.31,0.12,-0.16,-0.22
3422,2010,48711,47827,37990,38134,0.06,0.25,0.14,-0.06
3423,2010,938640,1147700,1233320,1069134,0.94,1.05,0.52,0.3
3427,2010,123145,183370,183657,168073,0.53,1.09,0.73,0.74
3428,2010,96514,99854,80159,79425,2.16,0.82,-0.15,-0.16
3429,2010,223265,265954,301112,281510,0.29,0.34,0.37,0.7
3430,2010,100603,110552,126044,85115,0.79,0.36,0.7,0.02
3431,2010,64852,64951,70636,67771,0.12,0.14,-0.01,0
3432,2010,216211,199332,157058,129965,-0.06,-0.18,-0.5,-0.47
3434,2010,77725,64027,79229,75399,0.14,-0.28,0.02,-0.1
3438,2010,147437,177196,168121,128978,1.76,0.58,0.17,0.41
3441,2010,68241,81827,99972,97098,2.03,0.42,0.45,0.24
3443,2010,1078553,1283015,1378441,1395688,0.15,0.26,0.24,0.31
3444,2010,155141,193419,200145,194432,0.5,0.39,0.26,0.21
3447,2010,226348,230155,241608,208156,0.6,0.14,0.22,-0.25
3449,2010,242383,312970,331117,341913,0.05,0.44,0.4,0.23
3450,2010,256879,313630,362045,320445,3.05,1.66,0.79,0.52
3452,2010,1897608,1903115,2551414,2724788,0.72,0.3,0.4,0.27
3454,2010,171757,219070,222672,225831,0.46,0.9,0.57,0.31
3455,2010,199972,190125,263371,179067,0.54,0.32,1.82,3.29
3462,2010,62621,89980,73979,73107,0.62,0.52,0.11,0.09
3463,2010,101756,106999,95382,86430,0.18,-0.11,-0.19,-0.28
3465,2010,63997,68583,70413,54621,0.54,0.88,0.51,-0.28
3466,2010,237573,324702,201665,219957,-0.09,-0.12,-0.5,-0.41
3472,2010,15540,12286,17238,22578,0.51,-0.24,-0.04,-0.01
3474,2010,5759197,5628971,4981547,4357295,0.81,0.51,0.04,-0.32
3475,2010,136927,192887,236607,125884,-0.14,0.29,0.17,0.02
3479,2010,179908,244744,241485,231908,0.05,0.34,0.58,0.63
3481,2010,33877223,71666667,67227835,64284204,1.26,2.63,1.82,1.77
3483,2010,190511,174074,148684,144240,0.48,0,-0.31,-0.22
3484,2010,167057,204337,217289,223197,0.4,0.47,0.4,0.4
3485,2010,55710,156105,181806,136674,10.57,5.2,44.11,8.26
3488,2010,50401,51240,39211,46767,0.39,0.4,-0.15,-0.08
3489,2010,180471,282415,213738,131375,0.19,0.84,0.34,-0.48
3490,2010,36227,92573,90462,106777,-0.15,4.5,1.32,0.69
3491,2010,67426,66194,68850,75023,0.23,0.06,-0.04,-0.02
3492,2010,60823,54684,60609,37796,0.57,-0.04,-0.03,-0.29
3494,2010,182497,229153,246646,209532,-0.13,0.12,0.44,-0.06
3496,2010,56713,77599,80762,63098,-0.15,-0.04,0.27,0.15
3498,2010,151652,177490,133352,202772,-0.02,-0.07,-0.29,-0.04
3499,2010,155686,110622,155102,167086,0.9,0.15,0.5,0.29
3501,2010,508384,626207,590365,535347,0.24,0.47,0.07,0
3502,2010,50424,53032,61665,53703,0.65,-0.11,0.12,-0.06
3503,2010,847832,874569,796276,837561,1.67,0.7,0.18,0.16
3504,2010,551286,619758,785235,569150,0,-0.01,0.44,0.21
3505,2010,23669,32580,24081,33290,0.3,0.61,-0.07,0.16
3507,2010,56265,55297,62775,51496,0.53,0.3,0.19,-0.05
3508,2010,62646,74668,77517,129321,-0.38,-0.31,-0.01,0.5
3509,2010,78162,78622,77868,78900,0.03,0.03,0.01,0.02
3510,2010,34757,29510,26837,43812,-0.13,-0.24,-0.33,0.22
3511,2010,189473,252057,231931,186016,0.52,0.63,0.16,-0.08
3512,2010,17697,16737,19602,26413,2.48,0.56,0.91,0.69
3514,2010,2794876,3477453,3864866,3938963,0.78,1.36,0.97,0.37
3515,2010,1219343,1009891,1285868,1250161,0.34,-0.06,-0.13,-0.08
3516,2010,14327,14271,14591,14386,-0.59,-0.76,-0.45,-0.06
3518,2010,26386,171311,21187,21791,-0.01,1.01,-0.74,-0.29
3519,2010,1650296,1851791,2309935,2832146,0.99,1.06,0.77,1.01
3520,2010,75454,101085,101342,84576,0.26,0.62,0.25,0.11
3521,2010,44984,64239,55051,60890,-0.34,0.01,0.72,0.27
3522,2010,229175,193162,232631,192079,1.89,0.48,0.28,0.12
3523,2010,278062,279327,299243,266874,0.58,0.14,-0.18,0.33
3524,2010,26200,30936,29326,25885,0.83,0.86,1.06,0.48
3525,2010,163327,160079,141705,152613,0.42,0.36,-0.06,-0.2
3526,2010,228112,215633,206559,191348,0.35,-0.06,-0.14,0.12
3527,2010,171923,267617,262327,224072,0.34,0.81,0.41,0.24
3528,2010,437173,507512,506314,397332,1.64,1.25,0.5,0.14
3529,2010,84754,115375,117980,103477,0.63,0.67,0.34,0.05
3530,2010,21762,30834,50203,27633,0.7,0.31,2.99,0.61
3531,2010,163780,197161,199793,173254,0.63,0.51,-0.06,0.15
3532,2010,1121025,1284974,1318377,1098838,1.86,0.3,0.4,-0.04
3533,2010,749208,760555,828937,827777,1.32,0.92,0.55,0.43
3535,2010,48209,115779,185591,168993,0.21,9.77,3.77,2.56
3536,2010,119155,105019,71294,71153,1.04,1.08,0.01,0.08
3537,2010,349707,386553,370868,294290,0.57,0.42,0.01,-0.25
3538,2010,176398,203340,154189,139113,1.13,0.61,-0.07,0.25
3539,2010,21538,25816,28573,32436,-0.03,0.28,0.42,0.58
3540,2010,229132,329672,354204,263755,0.21,0.42,0.54,0.27
3541,2010,96608,100860,105488,108558,0.23,0.4,0.11,-0.08
3543,2010,396292,365976,349385,244820,0.54,-0.13,-0.31,-0.52
3545,2010,605261,716990,804124,659755,0.88,0.18,0.11,0.15
3546,2010,191238,155936,119171,100352,0.78,0.36,-0.04,-0.06
3548,2010,128206,144239,143513,109107,0.55,0.33,0.06,-0.09
3549,2010,118271,146935,126617,154676,0.02,0.52,-0.05,-0.11
3550,2010,270122,359672,324728,305533,0.42,0.71,0.28,0.19
3551,2010,112423,122122,115389,112110,0.95,0.23,0.01,-0.05
3552,2010,205792,177190,142185,219878,1.8,0.37,0.02,0.3
3553,2010,659800,660217,527476,407473,1.91,0.7,-0.04,-0.32
3554,2010,17899,16447,14926,15806,-0.37,0.54,0.65,0.36
3555,2010,150068,296594,345965,565842,-0.15,0.93,0.97,0.62
3556,2010,68464,90195,84704,88900,0.54,0.53,0.42,0.67
3557,2010,270030,233912,221176,190019,1.38,-0.03,-0.21,-0.23
3558,2010,359676,414978,388538,387843,0.71,0.6,0.17,0.12
3559,2010,122043,139024,148661,147693,0.74,0.67,0.53,0.23
3561,2010,812329,966578,1715181,2038503,0.96,2.25,2.81,1.7
3562,2010,160401,271256,247708,249690,0.68,-144.48,0.38,0.41
3563,2010,33306,45128,50631,45707,1.04,1.3,1.49,0.87
3564,2010,55518,52356,78222,82280,0.79,0.54,0.72,0.7
3565,2010,225934,193355,807546,654708,1.02,0.24,1.91,0.94
3566,2010,419726,474774,604909,575385,5.63,2.21,2.3,0.56
3567,2010,56485,70358,68800,51803,2.25,0.82,0.22,-0.08
3568,2010,96615,120383,134943,99337,0.23,0.26,0.3,-0.12
3570,2010,37799,46788,58130,59989,0.39,0.13,-0.04,0.07
3572,2010,46865,57923,46195,22821,0.89,0.19,-0.05,-0.48
3573,2010,514844,569538,531239,589271,1.09,0.66,0.19,0.22
3576,2010,1505033,2237598,2941695,3388771,0.74,1.15,0.88,1.03
3577,2010,64026,77092,84372,78882,0.5,0.7,0.45,0.29
3579,2010,72247,104529,90001,76015,0.11,1.09,0.26,0.12
3580,2010,77129,45919,66737,77576,0.93,-0.74,0.58,0.86
3581,2010,51673,76249,66481,60144,1.7,3.09,0.83,0.26
3582,2010,88831,125178,138199,124986,0.42,0.21,0.69,0.72
3583,2010,77734,92782,195659,416999,0.13,-0.33,1.27,0.64
3584,2010,571395,508564,820061,1012541,0.4,0.28,0.51,0.82
3585,2010,212459,209849,224968,193528,0.38,0.17,-0.11,-0.13
3587,2010,52579,63883,68852,75591,0.63,0.59,0.55,0.58
3588,2010,145280,179467,166051,130224,1.57,0.51,0.04,-0.14
3591,2010,301887,438497,434442,326503,1.44,1.21,0.64,0.23
3592,2010,1207137,1222035,1092467,1064406,1.1,0.3,-0.1,-0.1
3593,2010,538792,504489,594161,495121,0.3,-0.05,-0.15,-0.12
3594,2010,55633,117364,131995,123606,0.06,0.3,0.22,0.21
3595,2010,31358,40029,43486,25561,0.59,0.45,0.32,-0.35
3596,2010,1972688,2118601,2011709,1958157,1.15,0.64,0.16,0.09
3597,2010,96214,102564,84114,73348,0.52,0.15,-0.21,-0.2
3598,2010,577263,692660,810663,828251,0.64,0.21,0.26,1.06
3599,2010,722049,974821,1561212,1754729,0.63,1.36,1.45,1.65
3602,2010,52833,32493,31465,61478,-0.02,0.62,-0.51,0.44
3603,2010,7365,5237,20465,27109,-0.22,-0.13,3.56,2.82
3604,2010,16581,30776,72124,67578,0.05,1.02,3.7,2.2
3605,2010,334884,343042,351264,290347,0.71,0.28,-0.14,-0.1
3607,2010,651804,624611,775949,756291,0.07,0.04,0.06,0.16
3608,2010,182194,214885,262203,263382,1.03,1.4,1.46,0.26
3609,2010,93734,108013,162336,186118,0.63,0.93,0.81,1.17
3610,2010,363346,514684,755625,700191,1.2,0.87,1.61,2.17
3611,2010,131555,164795,165282,126775,0.62,0.58,0.49,0.14
3613,2010,816697,823971,871560,677114,0.62,0.63,-0.22,-0.35
3615,2010,74380,140975,125018,125814,1.46,1.79,0.47,0.61
3617,2010,264947,438191,599045,462320,-0.03,0.02,0.18,0.48
3622,2010,1871753,2071298,2364784,2392002,0.71,0.41,0.3,0.2
3623,2010,108739,115273,149190,113380,0.41,0.72,0.41,-0.15
3624,2010,104972,129063,138354,123319,0.83,0.91,0.6,0.28
3625,2010,97485,99909,107628,109323,0.18,0.06,-0.06,0.01
3626,2010,52812,60607,82865,67751,0.07,0.01,-0.13,0.07
3627,2010,51132,61341,71826,62249,-0.09,0.59,0.45,0.3
3628,2010,218083,468540,761250,429640,0.08,1.16,2.63,0.68
3629,2010,40041,50379,59802,61796,0.01,-0.11,-0.07,0.21
3630,2010,131245,128261,184541,203334,0.82,0.03,0.24,0.55
3631,2010,70767,77013,107964,134879,0.65,0.26,0.4,0.37
3632,2010,47639,57341,48185,45547,0.34,0.9,0.47,-0.03
3633,2010,202509,212104,254773,201938,1.06,0.61,0.27,-0.08
3636,2010,31319,34270,26719,24057,2.51,0.35,0.53,-0.1
3637,2010,93963,98037,108688,90248,0.38,-0.13,0.03,-0.08
3639,2010,5843,106682,109390,72410,15.74,9.64,6.38,8.38
3642,2010,22225,33990,38467,94067,-0.03,0.25,0.7,3.34
3644,2010,35298,106341,43573,45981,0.89,6.98,0.38,1.61
3645,2010,113673,119538,98787,78320,1.38,0.76,0.36,0.23
3646,2010,90669,144700,145321,130210,0.21,0.44,0.35,0.51
3647,2010,390882,482362,635530,722177,3.99,2.57,2.96,1.29
3648,2010,41433,51954,58702,57736,1.11,0.6,0.35,0.26
3650,2010,32621,35690,13863,21973,0.36,1.03,0.1,-0.21
3652,2010,162204,218603,212870,258305,0.46,0.4,0.4,0.29
3653,2010,316877,456158,447418,384582,0.82,0.82,0.51,0.23
3655,2010,36128,78470,182510,75140,7.01,12.56,3.85,-0.05
3657,2010,99059,120758,113710,111143,-0.02,0.12,0.1,0.11
3658,2010,21158,28837,205193,552213,-0.17,4.09,2.9,0.06
3659,2010,184335,182384,162287,237093,0.47,-0.32,-0.48,-0.23
3662,2010,48340,57837,44048,52736,1.34,0.22,0.63,0.18
3663,2010,464214,423349,396947,622684,1.85,0.48,0.15,0.12
3666,2010,123384,151373,121516,107517,26.559999,27.950001,12.1,3.79
3669,2010,387827,422816,166883,171352,80.800003,18.4,-40.369999,-5.5799999
3671,2010,1,1,1,2,0,0,-100,-100
3672,2010,18875,27743,23120,21753,23.959999,-6.8200002,-3.0899999,-9.5799999
3674,2010,37694,53816,37111,88074,58.880001,-20.709999,-44.439999,23.299999
3675,2010,151223,169353,151833,122546,21.51,14.8,-4.6900001,-6.79
3678,2010,11542,6777,8700,9728,12.97,-19.440001,28.219999,-38.970001
3679,2010,293116,308025,402523,450596,21.889999,9.9300003,42.41,-25.809999
3680,2010,76533,88856,68638,103119,-28.280001,-10.9,7.0900002,127.66
3681,2010,556868,582895,532194,481677,-6.3299999,-8.6099997,-10.3,-18.91
3682,2010,2706635,2782276,2965974,3092116,-3.97,-0.22,1.62,0.06
3683,2010,111424,116178,91237,102714,-21.719999,-13.65,-8.3599997,3.1500001
3684,2010,49057,63840,64362,56475,11.88,-7.8400002,-11.01,-8.54
3685,2010,44352,36485,56182,67238,-4.5500002,-19.870001,80.019997,26.950001
3686,2010,305139,368422,464614,665087,11.77,0.61000001,1.38,10.12
3687,2010,77081,50512,53870,80131,-39.48,-15.67,-36.5,28.209999
3688,2010,14793,14569,13691,17182,22.860001,27.200001,70.949997,331.82001
3689,2010,282539,417255,459826,385988,16.57,24.67,23.23,-17.860001
3690,2010,401772,388687,424051,496262,1.4,-14.96,8.9799995,-3.6099999
3691,2010,222263,266933,387745,461786,3.3,1.16,19.4,6.9899998
3693,2010,162730,125907,151577,234270,-23.209999,-44.419998,-9.1499996,12.41
3694,2010,822781,872841,771976,707422,48.540001,-10.9,-15.36,-6.4299998
3698,2010,654797,1190470,1319940,863546,11.57,7.9699998,-9.6999998,-37.5
3701,2010,79883,-8007,-53644,5967,10.92,-2.26,-9.84,-0.04
3702,2010,665374,786053,665179,558757,1.26,0.86,0,0.22
3703,2010,0,256308,235699,54155,0,0,30.09,381.32001
4102,2010,48938,65204,80465,69604,-0.09,0.21,0.69,0.14
4103,2010,376728,451789,979659,630748,0.32,0.34,0.19,-0.02
4104,2010,359044,366131,380973,387230,0.04,0.04,0.08,0.02
4105,2010,275309,283746,283493,242826,0.08,-0.02,0.04,-0.14
4106,2010,179550,221439,170403,153780,0.11,0.13,-0.02,-0.18
4107,2010,100201,104563,109502,96547,0.1,0.09,0.08,-0.05
4108,2010,2671,12883,13439,24490,0.11,4.89,4.95,7.54
4109,2010,64126,59609,64215,69965,0.12,-0.1,-0.28,0.03
4111,2010,82063,83015,83628,84055,0.04,0.15,0.15,0.07
4113,2010,77695,22011,7031,310,1.14,-0.85,-0.95,-1
4114,2010,98781,98168,96233,103089,-0.04,-0.06,0.01,-0.07
4116,2010,50232,111085,70294,63197,0.1,1,0.16,-0.02
4117,2010,13670,15034,18785,15232,0.04,0.09,0.18,-0.06
4118,2010,52,35,3768,52,-0.96,0.27,8.77,-0.96
4119,2010,115007,119783,124479,138072,-0.13,0.3,0.15,0.15
4120,2010,393052,424707,400479,392853,0.01,0,0.16,-0.11
4121,2010,84423,114313,143195,87538,0.22,0.26,0.55,-0.12
4123,2010,58439,62135,58198,77211,-0.04,0.2,0.28,0.19
4126,2010,149897,159731,155369,159156,0.22,0.13,0.06,0.02
4127,2010,96384,88830,76868,80751,0.22,-0.01,-0.09,-0.17
4128,2010,59831,64227,58942,60389,3.26,2.55,1.94,0.37
4129,2010,72121,84658,75329,93733,-0.04,0.19,0.06,0.17
4130,2010,33937,35943,40466,40742,-0.2,-0.09,0.17,0.05
4131,2010,3827,4250,5473,5319,-0.14,0.22,-0.11,-0.27
4132,2010,4634,8251,10573,14512,-0.23,0.95,2.17,-16.56
4133,2010,57461,63196,60410,56470,0.24,0.25,0.18,0.06
4134,2010,22556,25075,24721,25581,0.05,0.06,0.17,0.11
4135,2010,15772,16620,16021,22546,0.9,-0.17,0.09,0.78
4138,2010,110790,109056,136057,108715,11.71,3.26,21.620001,-24.879999
4140,2010,34932,32787,29065,18368,157.10001,-26.559999,-12.1,-56.439999
4142,2010,359575,5002,23783,29028,0,-99.309998,-93.75,22.74
4205,2010,137573,139924,158023,157055,0.02,0.05,0.04,0.05
4207,2010,156752,167346,191402,184738,0.39,0.18,0.15,0.1
4303,2010,54319,79541,59658,63742,0.16,0.21,0.19,-0.05
4304,2010,49325,52004,58389,59465,0.21,0.12,0.17,0.21
4305,2010,158990,158791,155056,189625,0.4,0.12,0.16,0.14
4306,2010,486775,571390,543682,652850,0.26,0.18,0.1,0.38
4401,2010,384797,461041,551728,521947,0.33,0.87,0.57,0.32
4402,2010,25962,25216,46154,109395,-0.54,-0.6,-0.29,1.71
4406,2010,122961,131436,149236,139104,0.3,0.12,0.06,0.01
4413,2010,4723,5158,5383,5872,-0.02,-0.33,-0.16,0.04
4414,2010,281219,306644,278302,309738,0.03,0.03,0.41,0.19
4415,2010,37171,58171,45847,59255,-0.3,0.05,0.02,0.12
4416,2010,109227,196590,200418,353992,-0.23,-0.2,-0.12,-0.21
4417,2010,138583,224574,259054,232767,-0.17,0.37,0.41,0.6
4419,2010,34876,63990,53159,59953,-0.1,-0.13,0.3,0.82
4420,2010,84184,99200,97977,98589,0.5,0.22,0.32,0.19
4423,2010,16409,20934,18108,24678,-0.07,-0.09,-0.07,0.16
4426,2010,85005,81411,93458,92319,0.44,0.59,0.31,0.1
4427,2010,903412,1010326,932641,1287185,0.22,0.3,0.13,0.31
4429,2010,110563,143053,110907,97202,50.630001,16.51,-3.4200001,-28.030001
4430,2010,146617,137675,112518,134347,12.54,-13.8,-16.030001,-2.9300001
4502,2010,233537,218486,177039,178923,0.31,0.51,0.1,-0.26
